User-ID,Location,Age,city,state,country
94214,"mexico, missouri, usa",56,mexico,missouri,usa
94242,"madrid, madrid, spain",28,madrid,madrid,spain
94303,"bourbonnais, illinois, usa",,bourbonnais,illinois,usa
94307,"atlanta, georgia, usa",,atlanta,georgia,usa
94311,"sebastopol, california, usa",,sebastopol,california,usa
94334,"adelphi, maryland, usa",43,adelphi,maryland,usa
94347,"oakland, new jersey, usa",44,oakland,new jersey,usa
94376,"carrollton, kentucky, usa",16,carrollton,kentucky,usa
94385,"peoria, illinois, usa",55,peoria,illinois,usa
94396,"shoreline, washington, usa",62,shoreline,washington,usa
94455,"acton, massachusetts, usa",,acton,massachusetts,usa
94494,"tacoma, washington, usa",24,tacoma,washington,usa
94529,"o fallon, missouri, usa",31,o fallon,missouri,usa
94547,"clifton hill, victoria, australia",23,clifton hill,victoria,australia
94651,"naples, florida, usa",28,naples,florida,usa
94691,"burnaby, british columbia, canada",,burnaby,british columbia,canada
94720,"keller, texas, usa",,keller,texas,usa
94730,"edinburgh, lothian, united kingdom",27,edinburgh,lothian,united kingdom
94781,"edgerton, wisconsin, usa",,edgerton,wisconsin,usa
94787,"cleveland, ohio, usa",24,cleveland,ohio,usa
94818,"toronto, ontario, canada",29,toronto,ontario,canada
94840,"washington court house, ohio, usa",38,washington court house,ohio,usa
94853,"christchurch, canterbury, new zealand",27,christchurch,canterbury,new zealand
94865,"bremen, bremen, germany",21,bremen,bremen,germany
94880,"st-hubert, quebec, canada",37,st-hubert,quebec,canada
94886,"los alamos, new mexico, usa",,los alamos,new mexico,usa
94897,"halfway down the stairs, ohio, usa",29,halfway down the stairs,ohio,usa
94911,"madison, wisconsin, usa",,madison,wisconsin,usa
94923,"brick, new jersey, usa",40,brick,new jersey,usa
94931,"salt lake city, utah, usa",28,salt lake city,utah,usa
94944,"watsontown, pennsylvania, usa",,watsontown,pennsylvania,usa
94951,"san jose, california, usa",37,san jose,california,usa
94952,"surrey, british columbia, canada",58,surrey,british columbia,canada
94978,"hoover, alabama, usa",62,hoover,alabama,usa
94984,"glen ridge, new jersey, usa",,glen ridge,new jersey,usa
94985,"sant cugat del vall̬s, catalunya, spain",39,sant cugat del vall̬s,catalunya,spain
94997,"regina, ,",34,regina,,
95010,"san jose, california, usa",,san jose,california,usa
95025,"boise, idaho, usa",21,boise,idaho,usa
95049,"alverca, ribatejo, portugal",25,alverca,ribatejo,portugal
95091,"portland, oregon, usa",,portland,oregon,usa
95104,"sherman oaks, california, usa",51,sherman oaks,california,usa
95156,"sacramento, california, usa",,sacramento,california,usa
95173,"sterling heights, michigan, usa",,sterling heights,michigan,usa
95174,"bossier city, louisiana, usa",,bossier city,louisiana,usa
95193,"bellingham, washington, usa",69,bellingham,washington,usa
95207,"reston, virginia, usa",25,reston,virginia,usa
95226,"pickering, ontario, canada",30,pickering,ontario,canada
95250,"prospect, kentucky, usa",,prospect,kentucky,usa
95261,"adelaide, south australia, australia",,adelaide,south australia,australia
95269,"lawrence, kansas, usa",38,lawrence,kansas,usa
95271,"sheboygan, wisconsin,",,sheboygan,wisconsin,
95287,"st. charles, ,",28,st. charles,,
95300,"elmira, new york, usa",,elmira,new york,usa
95301,"wangaratta, victoria, australia",19,wangaratta,victoria,australia
95316,"fredericton, new brunswick, canada",,fredericton,new brunswick,canada
95353,"rock creek, british columbia, canada",59,rock creek,british columbia,canada
95359,"charleston, west virginia, usa",33,charleston,west virginia,usa
95360,"austin, texas, usa",29,austin,texas,usa
95393,"austin, texas, usa",33,austin,texas,usa
95447,"portland, oregon, usa",,portland,oregon,usa
95452,"st louis, missouri, usa",76,st louis,missouri,usa
95492,"winnipeg, manitoba, canada",,winnipeg,manitoba,canada
95506,"chester, cheshire, united kingdom",42,chester,cheshire,united kingdom
95509,"canoga park, california, usa",38,canoga park,california,usa
95511,"minneapolis, minnesota, usa",,minneapolis,minnesota,usa
95525,"glasgow, scotland, united kingdom",46,glasgow,scotland,united kingdom
95554,"baltimore, maryland, usa",36,baltimore,maryland,usa
95574,"philadelphia, pennsylvania, usa",37,philadelphia,pennsylvania,usa
95593,"aberdour, scotland, united kingdom",43,aberdour,scotland,united kingdom
95628,"o`fallon, missouri, usa",,o`fallon,missouri,usa
95658,"whonnock, british columbia, canada",60,whonnock,british columbia,canada
95741,"guelph, ontario, canada",29,guelph,ontario,canada
95781,"brooklyn, new york,",26,brooklyn,new york,
95800,"ewa beach, hawaii, usa",68,ewa beach,hawaii,usa
95903,"mason, ohio, usa",27,mason,ohio,usa
95907,"boston, massachusetts, usa",,boston,massachusetts,usa
95914,"charleston, south carolina, usa",41,charleston,south carolina,usa
95921,"st james, western australia, australia",,st james,western australia,australia
95923,"bloomfield, new jersey, usa",17,bloomfield,new jersey,usa
95932,"manchester, new hampshire, usa",36,manchester,new hampshire,usa
95954,"norfolk, virginia, usa",60,norfolk,virginia,usa
95991,"santa ana, california, usa",28,santa ana,california,usa
96053,"omaha, nebraska, usa",,omaha,nebraska,usa
96054,"ottawa, ontario, canada",29,ottawa,ontario,canada
96055,"dublin, ohio, usa",,dublin,ohio,usa
96096,"hangzhou, zhejiang, china",,hangzhou,zhejiang,china
96194,"brooklyn, new york, usa",34,brooklyn,new york,usa
96320,"houston, texas, usa",51,houston,texas,usa
96335,"manassas, virginia, usa",20,manassas,virginia,usa
96354,"new york, new york, usa",33,new york,new york,usa
96357,"aiken, south carolina, usa",31,aiken,south carolina,usa
96402,"muncie, indiana, usa",36,muncie,indiana,usa
96440,"rochester, new york, usa",29,rochester,new york,usa
96448,"albuquerque, new mexico, usa",,albuquerque,new mexico,usa
96474,"manchester, connecticut, usa",29,manchester,connecticut,usa
96475,"vila nova de gaia, porto, portugal",26,vila nova de gaia,porto,portugal
96481,"la mesa, california, usa",36,la mesa,california,usa
96493,"christchurch, canterbury, new zealand",,christchurch,canterbury,new zealand
96521,"victoria, british columbia, canada",23,victoria,british columbia,canada
96523,"mississippi state, mississippi, usa",18,mississippi state,mississippi,usa
96528,"west salem, wisconsin, usa",,west salem,wisconsin,usa
96554,"barcelona, catalunya, spain",36,barcelona,catalunya,spain
96589,"vancouver, british columbia, canada",,vancouver,british columbia,canada
96608,"bloomington, indiana,",,bloomington,indiana,
96611,"shippensburg, pennsylvania, usa",22,shippensburg,pennsylvania,usa
96634,"logan, ohio, usa",46,logan,ohio,usa
96679,"seville grove, western australia, australia",27,seville grove,western australia,australia
96744,"jerez de la frontera, cadiz, spain",34,jerez de la frontera,cadiz,spain
96771,"springfield, virginia, usa",43,springfield,virginia,usa
96776,"winston salem, north carolina, usa",28,winston salem,north carolina,usa
96869,"sevilla, sevilla, spain",28,sevilla,sevilla,spain
96880,"seattle, washington, usa",,seattle,washington,usa
96936,"clarksville, tennessee, usa",47,clarksville,tennessee,usa
96954,"salem, oregon, usa",45,salem,oregon,usa
96962,"san francisco, california, usa",,san francisco,california,usa
96970,"minneapolis, minnesota, usa",42,minneapolis,minnesota,usa
96989,"kansas city, missouri, usa",30,kansas city,missouri,usa
97025,"elizabeth city, north carolina, usa",13,elizabeth city,north carolina,usa
97044,"memphis, tennessee, usa",59,memphis,tennessee,usa
97160,"north port, florida, usa",,north port,florida,usa
97179,"ryde, isle of wight, united kingdom",40,ryde,isle of wight,united kingdom
97208,"san rafael, california, usa",,san rafael,california,usa
97239,"halifax, nova scotia, canada",30,halifax,nova scotia,canada
97290,"londonderry, new hampshire, usa",24,londonderry,new hampshire,usa
97324,"costa de caparica, lisbon, portugal",29,costa de caparica,lisbon,portugal
97330,"lakewood, ohio, usa",24,lakewood,ohio,usa
97381,"chilliwack, british columbia, canada",45,chilliwack,british columbia,canada
97515,"wayland, michigan, usa",56,wayland,michigan,usa
97587,"toronto, ontario, canada",45,toronto,ontario,canada
97598,"bielefeld, nordrhein-westfalen, germany",43,bielefeld,nordrhein-westfalen,germany
97636,"milwaukie, oregon, usa",50,milwaukie,oregon,usa
97679,"jackson heights, new york, usa",,jackson heights,new york,usa
97694,"vancouver, british columbia, canada",25,vancouver,british columbia,canada
97721,"castro valley, california, usa",46,castro valley,california,usa
97754,"schenectady, new york, usa",46,schenectady,new york,usa
97848,"traverse city, michigan, usa",40,traverse city,michigan,usa
97874,"n/a, british columbia, canada",,n/a,british columbia,canada
97875,"sitka, alaska, usa",30,sitka,alaska,usa
97945,"omaha, nebraska, usa",34,omaha,nebraska,usa
97952,"oslo, oslo, norway",41,oslo,oslo,norway
97968,"franklinton, north carolina, usa",53,franklinton,north carolina,usa
97972,"dorking, surrey, england, united kingdom",21,dorking,surrey,"england, united kingdom"
98012,"friday harbor, washington, usa",48,friday harbor,washington,usa
98026,"yarmouth, nova scotia,",40,yarmouth,nova scotia,
98078,"rochester, michigan, usa",54,rochester,michigan,usa
98104,"san francisco, california,",,san francisco,california,
98159,"vancouver, british columbia, canada",56,vancouver,british columbia,canada
98177,"morgantown, west virginia, usa",26,morgantown,west virginia,usa
98230,"pacific palisades, california, usa",59,pacific palisades,california,usa
98255,"lynn haven, florida, usa",65,lynn haven,florida,usa
98256,"london, ontario, canada",,london,ontario,canada
98263,"north vancouver, british columbia, canada",35,north vancouver,british columbia,canada
98287,"aurora, illinois, usa",,aurora,illinois,usa
98297,"espoo, uusimaa, finland",24,espoo,uusimaa,finland
98322,"st. petersburg, florida, usa",40,st. petersburg,florida,usa
98356,"west blocton, alabama, usa",45,west blocton,alabama,usa
98391,"morrow, georgia, usa",52,morrow,georgia,usa
98440,"yuma, arizona, usa",17,yuma,arizona,usa
98443,"quincy, massachusetts, usa",,quincy,massachusetts,usa
98468,"eugene, oregon, usa",33,eugene,oregon,usa
98484,"west point, new york, usa",18,west point,new york,usa
98499,"toronto, ontario, canada",,toronto,ontario,canada
98525,"los angeles, california, usa",22,los angeles,california,usa
98534,"evergreen, colorado, usa",,evergreen,colorado,usa
98544,"edinburgh, scotland, united kingdom",47,edinburgh,scotland,united kingdom
98547,"columbia, south carolina, usa",43,columbia,south carolina,usa
98575,"vancouver, british columbia, canada",58,vancouver,british columbia,canada
98628,"kuwait, kuwait, kuwait",17,kuwait,kuwait,kuwait
98647,"selayang, selangor, malaysia",26,selayang,selangor,malaysia
98686,"norfolk, virginia, usa",32,norfolk,virginia,usa
98722,"suffolk, virginia, usa",39,suffolk,virginia,usa
98723,"cincinnati, ohio, usa",29,cincinnati,ohio,usa
98741,"fairbanks, alaska, usa",30,fairbanks,alaska,usa
98757,"boring, oregon, usa",,boring,oregon,usa
98758,"calgary, alberta, canada",25,calgary,alberta,canada
98783,"richboro, pennsylvania, usa",30,richboro,pennsylvania,usa
98787,"melbourne, victoria, australia",26,melbourne,victoria,australia
98794,"mount prospect, illinois, usa",,mount prospect,illinois,usa
98825,"hawley, pennsylvania, usa",,hawley,pennsylvania,usa
98860,"plaistow, ,",,plaistow,,
98861,"jamesville, new york, usa",33,jamesville,new york,usa
98865,"celina, ohio, usa",,celina,ohio,usa
98887,"colorado springs, colorado, usa",49,colorado springs,colorado,usa
98904,"billings, montana, usa",28,billings,montana,usa
98923,"liberty township, ohio, usa",,liberty township,ohio,usa
98930,"northampton, massachusetts, usa",,northampton,massachusetts,usa
98943,"toronto, ontario, canada",32,toronto,ontario,canada
98952,"chicago, illinois, usa",30,chicago,illinois,usa
98958,"concord, california, usa",,concord,california,usa
98988,"omaha, nebraska,",42,omaha,nebraska,
99023,"louisville, kentucky, usa",56,louisville,kentucky,usa
99025,"bothell, washington, usa",35,bothell,washington,usa
99026,"huntington beach, california, usa",38,huntington beach,california,usa
99032,"white plains, new york, usa",25,white plains,new york,usa
99051,"newton, massachusetts, usa",,newton,massachusetts,usa
99064,"winston-salem, north carolina, usa",,winston-salem,north carolina,usa
99077,"athens, georgia, usa",,athens,georgia,usa
99102,"nashua, new hampshire, usa",,nashua,new hampshire,usa
99146,"fairfax, california, usa",35,fairfax,california,usa
99165,"santa barbara, california, usa",33,santa barbara,california,usa
99222,"snohomish, washington, usa",,snohomish,washington,usa
99242,"basingstoke, england, united kingdom",,basingstoke,england,united kingdom
99268,"redmond, washington, usa",42,redmond,washington,usa
99277,"manila, n/a, philippines",34,manila,n/a,philippines
99312,"apple valley, minnesota, usa",28,apple valley,minnesota,usa
99313,"lake oswego, oregon, usa",35,lake oswego,oregon,usa
99314,"toronto, ontario, canada",24,toronto,ontario,canada
99322,"mesa, arizona, usa",,mesa,arizona,usa
99347,"muskegon, michigan, usa",30,muskegon,michigan,usa
99354,"tampa bay, florida, usa",,tampa bay,florida,usa
99441,"seattle, washington, usa",33,seattle,washington,usa
99455,"seattle, washington, usa",48,seattle,washington,usa
99508,"los angeles, california, usa",,los angeles,california,usa
99523,"bucharest, n/a, romania",28,bucharest,n/a,romania
99616,"havre de grace, maryland, usa",20,havre de grace,maryland,usa
99623,"canberra, australian capital territory, australia",,canberra,australian capital territory,australia
99630,"framingham, massachusetts, usa",24,framingham,massachusetts,usa
99635,"simi valley, california, usa",,simi valley,california,usa
99641,"gainesville, florida, usa",35,gainesville,florida,usa
99668,"cleveland heights, ohio, usa",,cleveland heights,ohio,usa
99720,"dahlonega, georgia, usa",,dahlonega,georgia,usa
99792,"oswego, new york, usa",50,oswego,new york,usa
99955,"lockport, new york, usa",14,lockport,new york,usa
99996,"toronto, ontario, canada",43,toronto,ontario,canada
100004,"san ysidro, california, usa",,san ysidro,california,usa
100009,"victoria, british columbia, canada",49,victoria,british columbia,canada
100053,"pittsboro, north carolina, usa",31,pittsboro,north carolina,usa
100066,"houston, texas, usa",26,houston,texas,usa
100088,"burnley, england, united kingdom",26,burnley,england,united kingdom
100115,"new lenox, illinois, usa",42,new lenox,illinois,usa
100119,"college park, maryland, usa",27,college park,maryland,usa
100121,"kansas city, missouri, usa",47,kansas city,missouri,usa
100223,"st. george, south carolina, usa",,st. george,south carolina,usa
100227,"tehran, tehran, iran",36,tehran,tehran,iran
100251,"chapel hill, north carolina, usa",43,chapel hill,north carolina,usa
100261,"painesville township, ohio, usa",30,painesville township,ohio,usa
100264,"brunswick, ohio, usa",37,brunswick,ohio,usa
100361,"chicago, illinois, usa",32,chicago,illinois,usa
100393,"riverside, california, usa",,riverside,california,usa
100459,"bay area, california, usa",38,bay area,california,usa
100460,"huntington, virginia, usa",31,huntington,virginia,usa
100471,"new albany, indiana, usa",39,new albany,indiana,usa
100506,"twin falls, idaho, usa",,twin falls,idaho,usa
100517,"warrenton, virginia, usa",46,warrenton,virginia,usa
100519,"tempe, arizona, usa",24,tempe,arizona,usa
100546,"los osos, california, usa",34,los osos,california,usa
100578,"dublin, co. dublin, ireland",46,dublin,co. dublin,ireland
100590,"chicago, illinois, usa",27,chicago,illinois,usa
100644,"heilbronn, baden-wuerttemberg, germany",26,heilbronn,baden-wuerttemberg,germany
100648,"london, england, united kingdom",54,london,england,united kingdom
100658,"portland, maine, usa",,portland,maine,usa
100694,"portland, oregon, usa",,portland,oregon,usa
100736,"sacramento, california, usa",23,sacramento,california,usa
100756,"harrison twp., michigan, usa",,harrison twp.,michigan,usa
100782,"london, england, united kingdom",30,london,england,united kingdom
